Time,Misoperation,Motor current state,Brake,Motor temperature,System fault light,Braking system fault display,Accelerator opening,High Voltage Detection Complete Flag,low-voltage power-off request flag,current motor speed,current motor torque,DC bus voltage,DC bus current,Motor phase current (effective value),Motor maximum drive torque,Motor maximum braking torque,Speed signal,Active drive,Drive Motor Output Power MCU Part Number,Accelerator pedal voltage,Gear switch A voltage,Gear switch B voltage,Gear switch C voltage,Gear switch D voltage,Total number of drive motors,Drive motor serial number,Total number of drive motor failures,Battery voltage,Slow charge wakeup signal,Vehicle model,Power Battery Positive Relay Current Control Command Status,Power Battery Precharge Relay Current Control Command Status,SOC (State of charge),Current status allows maximum feedback power,Current status allows maximum discharge power,BMS self-test counter,Power battery internal total voltage V1,Power battery charge/discharge current,Power battery external total voltage V2,Power battery load voltage V3,Single cell core voltage,Single cell minimum voltage,Power battery positive to GND insulation resistance,Power Battery Negative Resistance to GND Insulation Resistance,Single cell temperature,Single cell minimum temperature,Power battery available energy,Power battery available capacity,Effective cell voltage,Effective temperature collection points,DCDC current status,Slow charge CC voltage,Low battery alert,Driving range ,Mileage value,Prohibited high-voltage power-on flag,Vehicle bootloader flag,On-board charger output voltage instruction,Car charger output current instruction,Car Charger Work Instruction,Car Charger Network Status Control Command,charging ,Power Battery Heater Relay Instruction,High voltage power-down request (VCU) charge self-test counter,High-voltage power-down request (charging),Remote refresh mode enable command,System fault light_BMS,Power Battery System Fault Indicator VCU ,Troubleshooting Level,Collision signal status,Operating mode,Battery pack 1 monomer minimum number,Battery pack 1 monomer maximum number,Battery pack 1 maximum temperature,Battery pack 1 minimum temperature,Temperature sensor 1,Temperature sensor 2,Temperature sensor 3,Temperature sensor 4,Temperature sensor 5,Temperature sensor 6,Temperature sensor 7,Temperature sensor 8,Temperature sensor 9,total milage,The current status of car charger,Car Charge Wakeup Output Signal Status,Slow charge gun connection status,Charging mode,Power supply equipment status,Charger output current,Charger output voltage,Speed,Power battery pack number,Power battery pack number length,Power battery subsystem number,Total number of battery cells,Power battery temperature point total,Total battery power failure,cell voltage nr. 1,cell voltage nr. 2,cell voltage nr. 3,cell voltage nr. 4,cell voltage nr. 5,cell voltage nr. 6,cell voltage nr. 7,cell voltage nr. 8,cell voltage nr. 9,cell voltage nr. 10,cell voltage nr. 11,cell voltage nr. 12,cell voltage nr. 13,cell voltage nr. 14,cell voltage nr. 15,cell voltage nr. 16,cell voltage nr. 17,cell voltage nr. 18,cell voltage nr. 19,cell voltage nr. 20,cell voltage nr. 21,cell voltage nr. 22,cell voltage nr. 23,cell voltage nr. 24,cell voltage nr. 25,cell voltage nr. 26,cell voltage nr. 27,cell voltage nr. 28,cell voltage nr. 29,cell voltage nr. 30,cell voltage nr. 31,Maximum unit voltage number,Maximum temperature number,Lowest temperature number,Lowest cell voltage number,Maximum unit voltage package number,Maximum temperature package number,Minimum temperature package number,Lowest monomer voltage package number
2016/03/25 08:56:58.000.,0,2,0,55,0,0,0,1,0,3330,10.24,124.7,25.16,82.4,150.1,50.02,50.52,1,-11.2,0.02,0.44,4.66,0.44,4.68,1,1,0,13.849,0,2,1,0,92,22.33,44.99,3,125.02,-32.82,125.02,125.02,4.0395,3.9236,3999,3999,25,24,19.74,157.88,31,9,1,13.5,0,160.6,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,2,25,24,24,25,25,25,25,25,25,25,25,17427,0,1,1,0,4,0,0,52.2,1,30,1,31,9,0,4.0271,4.0377,4.0305,4.0316,4.0298,4.033,4.0365,4.0377,4.0187,4.033,4.0295,4.0313,4.0342,4.0351,4.0282,4.0306,4.037,4.0296,4.0328,4.0312,4.027,4.0341,4.0348,4.0272,3.9221,4.0125,4.0357,4.0367,4.026,4.0326,4.0293,2,2,1,25,1,1,1,1
2016/03/25 08:57:08.000.,0,2,1,55,0,0,0,1,0,2970,12.02,124.8,25.83,87,150.1,50.02,44.97,1,-12,0.02,0.44,4.66,0.44,4.68,1,1,0,13.743,0,2,1,0,91.6,22.33,44.99,3,125.08,-40.76,125.08,125.06,4.0403,3.9247,3999,3999,25,24,19.74,157.84,31,9,1,13.4,0,160.5,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,24,24,25,25,25,25,25,25,25,25,17428,0,1,1,0,4,0,0,47.2,1,30,1,31,9,0,4.0183,4.0287,4.0217,4.0227,4.0213,4.0242,4.028,4.0296,4.0098,4.0237,4.0217,4.0223,4.0252,4.0262,4.0197,4.0217,4.0292,4.0212,4.0242,4.0222,4.018,4.0261,4.0262,4.0186,3.9127,4.0037,4.0268,4.0288,4.0172,4.0238,4.0203,8,2,1,25,1,1,1,1
2016/03/25 08:57:18.000.,0,1,0,55,0,0,30.4,1,0,2661,49.28,122.9,85.22,166,150.1,50.02,40.14,1,32,1.68,0.44,4.66,0.44,4.7,1,1,0,13.836,0,2,1,0,91.6,22.33,44.99,3,123.44,90.2,123.44,123.4,3.9966,3.8777,3999,3999,25,24,19.49,157.85,31,9,1,13.5,0,160.5,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,24,24,25,25,25,25,25,25,25,25,17428,0,1,1,0,4,0,0,34.5,1,30,1,31,9,0,3.9787,3.9872,3.9821,3.9822,3.9795,3.9836,3.9868,3.9902,3.9697,3.9818,3.9837,3.9822,3.9857,3.9867,3.9797,3.9815,3.9898,3.981,3.9842,3.982,3.9767,3.9867,3.9867,3.9785,3.8715,3.9631,3.9876,3.9888,3.9777,3.9833,3.9806,8,2,1,25,1,1,1,1
2016/03/25 08:57:28.000.,0,1,0,55,0,0,41.2,1,0,3294,70.82,121.3,147.09,205.4,150.1,50.02,50.07,1,55.2,2.1,0.46,4.66,0.44,4.7,1,1,0,13.849,0,2,1,0,91.6,22.33,44.99,3,122.46,160.7,122.46,122.42,3.9691,3.8483,3999,3999,25,24,19.31,157.71,31,9,1,13.5,0,160.4,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,24,24,25,25,25,25,25,25,25,25,17428,0,1,1,0,4,0,0,43.7,1,30,1,31,9,0,3.9655,3.9731,3.9677,3.9683,3.9655,3.9691,3.9722,3.9765,3.9555,3.9671,3.9706,3.9682,3.9722,3.9732,3.966,3.9668,3.9765,3.9678,3.9713,3.9683,3.9622,3.9727,3.9727,3.9645,3.8572,3.949,3.9736,3.9742,3.9641,3.9697,3.9672,8,2,1,25,1,1,1,1
2016/03/25 08:57:38.000.,0,2,1,55,0,0,0,1,0,2352,27.8,125.6,47.9,152.7,150.1,50.02,36.09,1,-22.4,0.02,0.44,4.66,0.44,4.68,1,1,0,13.783,0,2,1,0,91.6,21.39,44.99,3,125.58,-62.44,125.58,125.58,4.0562,3.9416,3999,3999,25,24,19.81,157.68,31,9,1,13.5,0,160.3,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,2,25,24,24,25,25,25,25,25,25,25,25,17428,0,1,1,0,4,0,0,46.1,1,30,1,31,9,0,4.0488,4.0595,4.0513,4.0527,4.0521,4.0542,4.0588,4.0592,4.0411,4.0556,4.0497,4.0523,4.0552,4.0567,4.0497,4.0522,4.0582,4.0502,4.054,4.0527,4.0492,4.0556,4.056,4.0491,3.9445,4.0347,4.0571,4.0585,4.0472,4.0542,4.0507,2,2,1,25,1,1,1,1
2016/03/25 08:57:48.000.,0,1,1,55,0,0,0,1,0,474,18.32,124.1,4.23,58.9,150.1,50.02,7.46,1,0.8,0,0.44,4.66,0.44,4.68,1,1,0,13.783,0,2,1,0,91.6,22.33,44.99,3,124.74,4.72,124.74,124.72,4.0326,3.9166,3999,3999,25,24,19.68,157.72,31,9,1,13.5,0,160.3,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,24,24,25,25,25,25,25,25,25,25,17428,0,1,1,0,4,0,0,11.9,1,30,1,31,9,0,4.0231,4.0331,4.0257,4.0273,4.026,4.0285,4.0325,4.0335,4.0147,4.0283,4.0257,4.027,4.0296,4.0305,4.0237,4.0262,4.0331,4.0255,4.029,4.027,4.0225,4.0305,4.0305,4.0227,3.9178,4.0077,4.0315,4.0328,4.0217,4.0278,4.0247,2,2,1,25,1,1,1,1
2016/03/25 08:57:58.000.,0,1,0,55,0,0,0,1,0,954,21.08,123.9,14.49,116.2,150.1,50.02,14.47,1,5.6,0.02,0.44,4.66,0.44,4.7,1,1,0,13.849,0,2,1,0,91.6,22.33,44.99,3,124.52,11.68,124.52,124.48,4.0207,3.9046,3999,3999,25,24,19.61,157.66,31,9,1,13.5,0,160.3,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,2,25,24,24,25,25,25,25,25,25,25,25,17428,0,1,1,0,4,0,0,9.3,1,30,1,31,9,0,3.9971,4.0057,3.9996,4.0007,3.9982,4.0016,4.0048,4.0077,3.9881,4.001,4.0007,4.0006,4.004,4.005,3.9978,3.9996,4.007,3.999,4.0025,4.0008,3.9955,4.0042,4.0047,3.9963,3.8905,3.9812,4.0055,4.0062,3.9957,4.002,3.9987,8,2,1,25,1,1,1,1
2016/03/25 08:58:08.000.,0,1,0,55,0,0,35.6,1,0,978,51.58,123.6,29.82,126.5,150.1,50.02,14.74,1,9.6,1.88,0.44,4.66,0.44,4.7,1,1,0,13.836,0,2,1,0,91.6,22.33,44.99,3,124.38,38.9,124.38,124.32,4.0256,3.909,3999,3999,25,24,19.61,157.62,31,9,1,13.5,0,160.3,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,24,24,25,25,25,25,25,25,25,25,17428,0,1,1,0,4,0,0,14.8,1,30,1,31,9,0,4.0222,4.0326,4.0252,4.0266,4.0248,4.0276,4.0316,4.0327,4.014,4.0277,4.0248,4.0265,4.0287,4.03,4.0231,4.0252,4.0321,4.0241,4.0278,4.0261,4.0213,4.0296,4.0293,4.0227,3.9166,4.0073,4.0302,4.0326,4.0207,4.0277,4.0236,2,2,1,25,1,1,1,1
2016/03/25 08:58:18.000.,0,1,0,55,0,0,31.2,1,0,2850,48.76,122.9,86.41,160.9,150.1,50.02,43.28,1,32.8,1.7,0.44,4.66,0.44,4.7,1,1,0,13.849,0,2,1,0,91.6,22.33,44.99,3,123.22,93.54,123.22,123.18,3.9877,3.8693,3999,3999,25,24,19.39,157.41,31,9,1,13.5,0,160.1,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,24,24,25,25,25,25,25,25,25,25,17428,0,1,1,0,4,0,0,39,1,30,1,31,9,0,3.9702,3.9787,3.9727,3.9732,3.971,3.9745,3.9773,3.9818,3.9618,3.9736,3.975,3.9738,3.9778,3.9783,3.9715,3.9727,3.9815,3.9732,3.9767,3.9742,3.9677,3.9782,3.9777,3.97,3.8632,3.9552,3.979,3.9805,3.9693,3.9757,3.9725,8,2,1,25,1,1,1,1
2016/03/25 08:58:38.000.,0,1,0,56,0,0,30.8,1,0,3645,68.02,121.7,119.79,175.2,150.1,50.02,55.3,1,45.6,1.7,0.46,4.66,0.44,4.7,1,1,0,13.849,0,2,1,0,91.2,22.33,44.99,3,122.48,120.72,122.48,122.44,3.9573,3.8376,3999,3999,25,24,19.17,157.01,31,9,1,13.5,0,159.7,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,24,24,25,25,25,25,25,25,25,25,17428,0,1,1,0,4,0,0,49,1,30,1,31,9,0,3.9416,3.9493,3.9446,3.9442,3.9416,3.9455,3.9487,3.9538,3.9327,3.943,3.948,3.9448,3.9488,3.9493,3.942,3.9431,3.9536,3.9452,3.9487,3.9448,3.9382,3.9503,3.9491,3.941,3.833,3.9261,3.9501,3.9518,3.9407,3.9467,3.9436,8,2,1,25,1,1,1,1
2016/03/25 08:58:48.000.,0,1,0,57,0,0,14.4,1,0,3849,22.76,123.4,41.48,80.7,150.1,50.02,58.4,1,15.2,1.06,0.44,4.66,0.44,4.7,1,1,0,13.836,0,2,1,0,91.2,22.33,44.99,3,123.62,45.94,123.62,123.56,3.9975,3.8797,3999,3999,25,25,19.38,156.77,31,9,1,13.5,0,159.4,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,25,25,25,25,25,25,25,25,25,25,17429,0,1,1,0,4,0,0,58.8,1,30,1,31,9,0,3.9867,3.996,3.9902,3.9903,3.9881,3.9918,3.9953,3.9986,3.9785,3.9917,3.9908,3.9907,3.9942,3.9951,3.9877,3.9891,3.9975,3.9896,3.9933,3.9911,3.9861,3.994,3.9945,3.9867,3.8805,3.9717,3.9956,3.9971,3.9861,3.9918,3.9897,8,1,1,25,1,1,1,1
2016/03/25 08:58:58.000.,0,1,0,57,0,0,8.8,1,0,3597,12.46,123.3,22.04,64.4,150.1,50.02,54.57,1,8,0.84,0.44,4.66,0.44,4.7,1,1,0,13.836,0,2,1,0,91.2,22.33,44.99,3,123.9,19.94,123.9,123.92,4.0058,3.8886,3999,3999,25,25,19.4,156.65,31,9,1,13.5,0,159.3,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,25,25,25,25,25,25,25,25,25,25,17429,0,1,1,0,4,0,0,54.6,1,30,1,31,9,0,3.9917,4.0008,3.9942,3.995,3.9935,3.996,4.0002,4.0027,3.9827,3.996,3.9952,3.9952,3.9985,3.9995,3.9921,3.9946,4.0022,3.9945,3.9977,3.9948,3.9901,3.9987,3.9991,3.9915,3.8852,3.9762,4.0002,4.0015,3.9902,3.9965,3.9937,8,1,1,25,1,1,1,1
2016/03/25 08:59:08.000.,0,2,0,57,0,0,0,1,0,3108,10.24,124.6,23.49,82.8,150.1,50.02,47.38,1,-10.4,0.42,0.44,4.66,0.44,4.7,1,1,0,13.849,0,2,1,0,91.2,22.33,44.99,3,124.82,-30.68,124.82,124.82,4.0317,3.9166,3999,3999,25,25,19.55,156.64,31,9,1,13.5,0,159.3,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,2,25,25,25,25,25,25,25,25,25,25,25,17429,0,1,1,0,4,0,0,50.4,1,30,1,31,9,0,4.0218,4.0325,4.0248,4.0262,4.0247,4.0277,4.0317,4.0326,4.0132,4.0277,4.0241,4.0262,4.0286,4.03,4.0227,4.0251,4.0317,4.0237,4.0278,4.0263,4.0222,4.0292,4.0293,4.0221,3.9172,4.0073,4.031,4.0323,4.0207,4.0275,4.0242,2,1,1,25,1,1,1,1
2016/03/25 08:59:18.000.,0,2,0,57,0,0,0,1,0,2535,10.06,124.5,18.92,83.8,150.1,50.02,38.46,1,-8.8,0.02,0.44,4.66,0.44,4.68,1,1,0,13.836,0,2,1,0,91.2,22.33,44.99,3,124.82,-24.88,124.82,124.82,4.0335,3.9182,3999,3999,25,25,19.55,156.65,31,9,1,13.5,0,159.3,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,25,25,25,25,25,25,25,25,25,25,17429,0,1,1,0,4,0,0,40.7,1,30,1,31,9,0,4.0155,4.0251,4.0181,4.0192,4.0177,4.0205,4.0243,4.0253,4.0062,4.0197,4.0182,4.019,4.022,4.022,4.0157,4.018,4.0251,4.0172,4.021,4.0192,4.0141,4.0222,4.0225,4.0147,3.9098,4.0003,4.0236,4.0247,4.0137,4.0201,4.0167,2,1,1,25,1,1,1,1
2016/03/25 08:59:28.000.,0,1,0,57,0,0,34.8,1,0,2847,54.18,121.8,100.19,177.5,150.1,50.02,43.1,1,37.6,1.86,0.44,4.66,0.44,4.7,1,1,0,13.836,0,2,1,0,91.2,22.33,44.99,3,122.92,108.5,122.92,122.84,3.9793,3.8612,3999,3999,25,25,19.22,156.59,31,9,1,13.5,0,159.2,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,25,25,25,25,25,25,25,25,25,25,17429,0,1,1,0,4,0,0,36.3,1,30,1,31,9,0,3.9492,3.9567,3.9517,3.9523,3.9495,3.9538,3.9567,3.9612,3.9392,3.9513,3.9553,3.9526,3.9562,3.9572,3.9497,3.9513,3.9607,3.9526,3.9552,3.9522,3.9461,3.9575,3.9567,3.9487,3.8407,3.9338,3.9578,3.9592,3.9482,3.9538,3.9516,8,1,1,25,1,1,1,1
2016/03/25 08:59:38.000.,0,1,0,57,0,0,29.2,1,0,3228,46.28,122.1,96.83,153.9,150.1,50.02,49.02,1,36.8,1.64,0.44,4.66,0.46,4.7,1,1,0,13.849,0,2,1,0,90.8,22.33,44.99,3,122.84,99.34,122.84,122.8,3.9787,3.8602,3999,3999,25,25,19.21,156.41,31,9,1,13.5,0,159.1,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,25,25,25,25,25,25,25,25,25,25,17429,0,1,1,0,4,0,0,45.2,1,30,1,31,9,0,3.96,3.9682,3.9626,3.9631,3.9605,3.9642,3.9672,3.9718,3.9511,3.9626,3.9653,3.9637,3.9672,3.9683,3.9607,3.9622,3.971,3.9636,3.9667,3.9632,3.9572,3.9681,3.9676,3.9597,3.8525,3.9447,3.9691,3.9697,3.959,3.9647,3.962,8,1,1,25,1,1,1,1
2016/03/25 08:59:48.000.,0,2,0,57,0,0,0,1,0,3411,7.26,124.3,17.78,61.2,150.1,50.02,51.89,1,-7.2,0.02,0.44,4.66,0.44,4.7,1,1,0,13.836,0,2,1,0,90.8,22.33,44.99,3,124.48,-26.42,124.48,124.46,4.0192,3.9031,3999,3999,25,25,19.43,156.22,31,9,1,13.5,0,158.9,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,25,25,25,25,25,25,25,25,25,25,17429,0,1,1,0,4,0,0,53,1,30,1,31,9,0,3.9902,3.9997,3.9937,3.9938,3.9923,3.9957,3.9993,4.0016,3.9812,3.9942,3.9937,3.9937,3.9973,3.9981,3.9908,3.9931,4.0002,3.9927,3.9965,3.9943,3.9892,3.9977,3.9975,3.9907,3.8837,3.9753,3.999,4.0006,3.9887,3.9956,3.9922,8,1,1,25,1,1,1,1
2016/03/25 08:59:58.000.,0,1,0,57,0,0,0,1,0,3147,1.88,123.9,3.97,47.5,150.1,50.02,47.56,1,1.6,0.5,0.44,4.66,0.44,4.7,1,1,0,13.836,0,2,1,0,90.8,22.33,44.99,3,124.2,2.26,124.2,124.18,4.012,3.8953,3999,3999,25,25,19.37,156.15,31,9,1,13.5,0,158.8,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,25,25,25,25,25,25,25,25,25,25,17429,0,1,1,0,4,0,0,48.3,1,30,1,31,9,0,3.9977,4.0072,4.0002,4.0012,3.9997,4.0027,4.0067,4.0087,3.9892,4.0022,4.001,4.0017,4.0046,4.0053,3.9988,4.0006,4.0081,3.9997,4.0033,4.0016,3.9967,4.0047,4.0051,3.9972,3.8922,3.9826,4.0063,4.0075,3.9963,4.0022,3.9992,8,1,1,25,1,1,1,1
2016/03/25 09:00:08.000.,0,2,0,57,0,0,0,1,0,3039,7.14,124.4,15.62,61.3,150.1,50.02,46.11,1,-6.4,0.14,0.46,4.66,0.46,4.7,1,1,0,13.849,0,2,1,0,90.8,22.33,44.99,3,124.54,-23.42,124.54,124.54,4.0218,3.9056,3999,3999,25,25,19.42,156.08,31,9,1,13.5,0,158.7,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,25,25,25,25,25,25,25,25,25,25,17430,0,1,1,0,4,0,0,47,1,30,1,31,9,0,3.9948,4.0042,3.9977,3.9985,3.9968,4,4.0033,4.0057,3.9861,3.9991,3.9983,3.9986,4.0017,4.0025,3.9957,3.998,4.0055,3.997,4.0008,3.9982,3.9935,4.002,4.0022,3.9947,3.8888,3.9793,4.0037,4.0045,3.994,3.9997,3.9968,8,1,1,25,1,1,1,1
2016/03/25 09:00:18.000.,0,1,0,57,0,0,11.2,1,0,1521,18.56,123.7,12.19,74.1,150.1,50.02,23.12,1,4.8,0.92,0.46,4.66,0.46,4.7,1,1,0,13.849,0,2,1,0,90.8,22.33,44.99,3,124.26,12.68,124.26,124.24,4.0157,3.8993,3999,3999,25,25,19.39,156.13,31,9,1,13.5,0,158.7,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,25,25,25,25,25,25,25,25,25,25,25,17430,0,1,1,0,4,0,0,23.5,1,30,1,31,9,0,4.0128,4.0226,4.0158,4.0167,4.0156,4.0186,4.0225,4.0242,4.0046,4.0178,4.0157,4.0172,4.0192,4.0205,4.0137,4.0161,4.0231,4.015,4.019,4.0172,4.0122,4.0202,4.0203,4.0128,3.9082,3.998,4.0217,4.0228,4.0117,4.018,4.0148,8,1,1,25,1,1,1,1
2016/03/25 09:00:28.000.,0,1,0,57,0,0,0,1,0,2613,9.88,123.5,10.3,72.2,150.1,50.02,39.69,1,4,0.02,0.46,4.66,0.46,4.68,1,1,0,13.849,0,2,1,0,90.8,22.33,44.99,3,124.02,6.96,124.02,124.06,4.0045,3.8883,3999,3999,26,25,19.31,155.98,31,9,1,13.5,0,158.6,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,26,25,25,25,25,25,25,25,25,25,25,17430,0,1,1,0,4,0,0,35.5,1,30,1,31,9,0,3.9665,3.9752,3.9695,3.97,3.9677,3.9711,3.9747,3.978,3.9577,3.9695,3.9712,3.9703,3.9736,3.9745,3.9675,3.969,3.9775,3.9687,3.9728,3.9706,3.9652,3.9742,3.9742,3.9662,3.8597,3.951,3.9752,3.9761,3.9657,3.9717,3.9688,8,1,1,25,1,1,1,1
2016/03/25 09:00:38.000.,0,2,1,57,0,0,0,1,0,1467,25.92,124.6,28.03,140.1,150.1,50.02,22.35,1,-12.8,0.02,0.46,4.66,0.46,4.68,1,1,0,13.796,0,2,1,0,90.8,22.33,44.99,3,124.92,-37.7,124.92,124.9,4.0335,3.9182,3999,3999,26,25,19.48,156.03,31,9,1,13.5,0,158.6,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,26,25,25,25,25,25,25,25,25,25,25,17430,0,1,1,0,4,0,0,26.7,1,30,1,31,9,0,4.0172,4.0272,4.02,4.0212,4.0197,4.0222,4.0262,4.0276,4.0083,4.0222,4.0193,4.0212,4.0237,4.0242,4.0175,4.02,4.0267,4.0188,4.0222,4.0207,4.0163,4.0237,4.024,4.0166,3.9122,4.0017,4.0251,4.0267,4.016,4.0217,4.019,2,5,1,25,1,1,1,1
2016/03/25 09:00:48.000.,0,1,0,57,0,0,41.6,1,0,1992,63.62,121.9,97.64,231.7,150.1,50.02,30.22,1,38.4,2.12,0.46,4.66,0.46,4.7,1,1,0,13.849,0,2,1,0,90.8,22.33,44.99,3,122.78,100.26,122.78,122.76,3.975,3.8562,3999,3999,26,25,19.13,155.94,31,9,1,13.5,0,158.6,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,26,25,25,25,25,25,26,25,25,25,25,17430,0,1,1,0,4,0,0,22.7,1,30,1,31,9,0,3.9698,3.9781,3.9723,3.9732,3.9712,3.9737,3.9773,3.9803,3.9605,3.9732,3.9746,3.9728,3.9763,3.9777,3.9707,3.9723,3.9806,3.9722,3.9757,3.9736,3.9672,3.978,3.9768,3.9691,3.8631,3.9542,3.9782,3.9793,3.9681,3.9747,3.9717,8,5,1,25,1,1,1,1
2016/03/25 09:00:58.000.,0,2,0,58,0,0,0,1,0,1731,9.98,124.2,12.79,88.4,150.1,50.02,26.26,1,-5.6,0.02,0.46,4.66,0.46,4.68,1,1,0,13.849,0,2,1,0,90.8,22.33,44.99,3,124.62,-16.48,124.62,124.6,4.0275,3.9123,3999,3999,26,25,19.42,155.89,31,9,1,13.5,0,158.5,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,2,26,25,25,25,25,25,26,25,25,25,25,17430,0,1,1,0,4,0,0,31.4,1,30,1,31,9,0,4.0225,4.0322,4.0252,4.026,4.0253,4.0276,4.0318,4.0327,4.0143,4.0282,4.0246,4.0262,4.0287,4.03,4.0231,4.0253,4.032,4.0237,4.0278,4.0263,4.0215,4.0295,4.0293,4.0222,3.918,4.0076,4.0302,4.032,4.0208,4.0272,4.0238,2,5,1,25,1,1,1,1
2016/03/25 09:01:08.000.,0,1,0,58,0,0,6.8,1,0,2283,12,123.7,9.99,73,150.1,50.02,34.68,1,3.2,0.76,0.46,4.66,0.46,4.7,1,1,0,13.849,0,2,1,0,90.4,22.33,44.99,3,124.06,8.84,124.06,124.06,4.0072,3.8907,3999,3999,26,25,19.3,155.77,31,9,1,13.5,0,158.4,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,26,25,25,25,25,25,26,25,25,25,25,17430,0,1,1,0,4,0,0,31.8,1,30,1,31,9,0,3.9831,3.9918,3.9858,3.9867,3.9842,3.9877,3.9912,3.9937,3.9742,3.9867,3.987,3.9867,3.9895,3.9905,3.9835,3.9852,3.9935,3.9855,3.9892,3.9867,3.981,3.9901,3.9906,3.9828,3.8767,3.9672,3.9915,3.9928,3.9821,3.9881,3.9845,8,5,1,25,1,1,1,1
2016/03/25 09:01:18.000.,0,1,0,58,0,0,42.4,1,0,1482,54.92,122.7,46.27,137.6,150.1,50.02,22.44,1,16,2.16,0.46,4.66,0.46,4.7,1,1,0,13.849,0,2,1,0,90.4,22.33,44.99,3,123.76,59.36,123.76,123.7,4.0073,3.8907,3999,3999,26,25,19.3,155.72,31,9,1,13.5,0,158.4,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,26,25,25,25,25,25,26,25,25,25,25,17430,0,1,1,0,4,0,0,19.8,1,30,1,31,9,0,3.9892,3.9982,3.9918,3.9927,3.9906,3.9935,3.9963,3.9992,3.9793,3.9927,3.9927,3.9926,3.9951,3.9967,3.9897,3.9918,3.9992,3.9912,3.9945,3.9925,3.9873,3.9967,3.996,3.9882,3.8827,3.9738,3.9972,3.9985,3.9876,3.9935,3.9908,8,5,1,25,1,1,1,1
2016/03/25 09:01:28.000.,0,2,0,58,0,0,0,1,0,2022,9.48,123.9,14.15,78.7,150.1,50.02,30.81,1,-6.4,0,0.46,4.66,0.46,4.7,1,1,0,13.863,0,2,1,0,90.4,22.33,44.99,3,124.52,-19.42,124.52,124.52,4.0226,3.9073,3999,3999,26,25,19.36,155.61,31,9,1,13.5,0,158.3,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,2,26,25,25,25,25,25,26,25,25,25,25,17430,0,1,1,0,4,0,0,32.2,1,30,1,31,9,0,4.0035,4.0128,4.0067,4.0075,4.0066,4.0092,4.0131,4.0151,3.9956,4.0092,4.007,4.0077,4.0108,4.0112,4.0045,4.007,4.0137,4.006,4.01,4.0082,4.0033,4.0107,4.0115,4.0037,3.8988,3.9885,4.0121,4.0136,4.0027,4.0088,4.0058,8,5,1,25,1,1,1,1
2016/03/25 09:01:38.000.,0,2,0,58,0,0,0,1,0,1089,4.56,123.9,3.73,64.4,150.1,50.02,16.47,1,-1.6,0.02,0.46,4.66,0.46,4.68,1,1,0,13.849,0,2,1,0,90.4,22.33,44.99,3,124.46,-4.42,124.46,124.4,4.0231,3.9075,3999,3999,26,25,19.36,155.61,31,9,1,13.5,0,158.2,164.4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,25,8,26,25,25,25,25,25,26,25,25,25,25,17430,0,1,1,0,4,0,0,23.2,1,30,1,31,9,0,4.0208,4.0307,4.0232,4.0243,4.0232,4.0258,4.0302,4.0316,4.0127,4.0271,4.0228,4.0243,4.0272,4.0277,4.0212,4.0237,4.0302,4.0225,4.026,4.0246,4.0202,4.0277,4.0277,4.0207,3.9162,4.0061,4.0288,4.0312,4.019,4.0257,4.0223,8,5,1,25,1,1,1,1
